panitia_id;jabatan;mhs_id;nilai;komentar
21061100192;Anggota Divisi Lapangan;53220073;E;Kehadiran dibawah 2x
21061100193;Anggota Divisi Lapangan;51120023;B;"Sering datang kumpul, bagus"
21061100194;Anggota Divisi Lapangan;54119068;A;Selalu kumpul dan tidak pernah terlambat
21061100195;Anggota Divisi Lapangan;52219033;A;Selalu hadir rapat 100% dan fokus
21061100196;Anggota Divisi Lapangan;55220034;B;Beberapa kali terlambat namun konfirmasi
21061100197;Anggota Divisi Lapangan;51319002;A;Selalu kumpul dan tidak pernah terlambat
21061100198;Anggota Divisi Lapangan;52219011;A;Selalu ikut rapat dan aktif
21061100199;Anggota Divisi Lapangan;56219079;A;Selalu datang dan mengerjakan tugasnya
21061100200;Anggota Divisi Lapangan;54120075;C;Cukup rajin datang rapat tapi tidak mengerjakan tugasnya
21061100201;Anggota Divisi Lapangan;57119039;C;Rajin kumpul tapi selalu terlambat
21061100202;Anggota Divisi Lapangan;56119025;A;Mengerjakan tugas dengan sangat baik
21061100203;Anggota Divisi Lapangan;53319019;E;"Hanya absen di wa saja, tidak datang rapat"
21061100204;Anggota Divisi Lapangan;51220020;A;Selalu kumpul dan tidak pernah terlambat
21061100205;Anggota Divisi Lapangan;56119035;B;"Sering datang kumpul, bagus"
21061100206;Anggota Divisi Lapangan;57319009;E;Kehadiran dibawah 2x
21061100207;Anggota Divisi Lapangan;56120094;C;Kehadiran sekitar 50%
21061100208;Anggota Divisi Lapangan;53319041;C;Kontribusi tidak banyak
21061100209;Anggota Divisi Lapangan;56120007;E;Kehadiran dibawah 2x
21061100210;Anggota Divisi Lapangan;55420011;A;Selalu datang dan mengerjakan tugasnya
21061100211;Anggota Divisi Lapangan;51120099;B;Rajin datang dan mengerjakan tugasnya
21061100212;Anggota Divisi Lapangan;57120022;A;Mengerjakan tugas dengan sangat baik
21061100213;Anggota Divisi Lapangan;52219065;B;Mengerjakan tugas dengan baik
21061100214;Anggota Divisi Lapangan;54120029;A;Kerja bagus dan sangat bisa dipercaya
21061100215;Anggota Divisi Lapangan;52119095;A;Kerja bagus dan sangat bisa dipercaya
21061100216;Anggota Divisi Lapangan;51219014;B;Rajin rapat dan kalau telat konfirmasi
21061100217;Anggota Divisi Lapangan;57119045;A;Selalu hadir rapat 100% dan fokus
21061100218;Anggota Divisi Lapangan;55419030;C;Rajin rapat tapi selalu terlambat
21061100219;Anggota Divisi Lapangan;55120038;D;Kurang kontribusi
21061100220;Anggota Divisi Lapangan;52120102;C;Kontribusi tidak banyak
21061100221;Anggota Divisi Lapangan;58119010;B;Rajin datang dan mengerjakan tugasnya
21061100222;Anggota Divisi Lapangan;56219008;C;Rajin rapat tapi selalu terlambat
21061100223;Anggota Divisi Lapangan;55420030;D;Jarang datang rapat
21061100224;Anggota Divisi Lapangan;54120056;B;Kehadiran > 80%
21061100225;Anggota Divisi Lapangan;54120032;B;Mengerjakan tugas dengan baik
21061100226;Anggota Divisi Lapangan;52119119;A;Beberapa kali terlambat namun konfirmasi
21061100227;Anggota Divisi Lapangan;55120062;C;Rajin rapat tapi selalu terlambat
21061100228;Anggota Divisi Lapangan;53119068;B;Mengerjakan tugas dengan baik
21061100229;Anggota Divisi Lapangan;53120084;B;Kontribusi lumayan baik
21061100230;Anggota Divisi Lapangan;51120104;B;"Sering datang kumpul, bagus"
21061100231;Anggota Divisi Lapangan;55120075;A;Selalu datang dan mengerjakan tugasnya
21061100232;Anggota Divisi Lapangan;55120083;B;Selalu ikut rapat namun kurang aktif
21061100233;Anggota Divisi Lapangan;56120068;A;Kontribusi banyak dan sangat baik
21061100234;Anggota Divisi Lapangan;57219009;C;Lumayan sering datang kumpul
21061100235;Anggota Divisi Lapangan;52120075;B;Selalu ikut rapat namun pasif
21061100236;Anggota Divisi Lapangan;54120010;D;Kurang kontribusi
21061100237;Anggota Divisi Lapangan;52120094;A;Selalu ikut rapat dan aktif
21061100238;Anggota Divisi Lapangan;55319003;D;Kehadiran <30%
21061100239;Anggota Divisi Lapangan;54219023;A;Selalu ikut rapat dan aktif
21061100240;Anggota Divisi Lapangan;55219011;A;Kerja bagus dan sangat bisa dipercaya
21061100241;Anggota Divisi Lapangan;53219046;B;Selalu ikut rapat namun pasif
21061100242;Anggota Divisi Lapangan;57119049;B;Rajin datang dan mengerjakan tugasnya
21061100243;Anggota Divisi Lapangan;51120045;D;Kurang kontribusi
21061100244;Anggota Divisi Lapangan;51120128;B;Kontribusi lumayan baik
21061100245;Anggota Divisi Lapangan;56220112;A;Selalu kumpul dan tidak pernah terlambat
21061100246;Anggota Divisi Lapangan;51220009;C;Cukup rajin kumpul tapi tidak mengerjakan tugasnya
21061100247;Anggota Divisi Lapangan;55119029;A;Kerja bagus dan sangat bisa dipercaya
21061100248;Anggota Divisi Lapangan;52119055;A;Performa sangat baik
21061100249;Anggota Divisi Lapangan;55119068;A;Selalu hadir rapat 100% dan fokus
21061100250;Anggota Divisi Lapangan;52119014;D;Kurang kontribusi
21061100251;Anggota Divisi Lapangan;52220003;A;Kerja bagus dan sangat bisa dipercaya
21061100252;Anggota Divisi Lapangan;56219070;A;Selalu datang dan mengerjakan tugasnya
21061100253;Anggota Divisi Lapangan;54119061;C;Sering izin di tengah kumpul
21061100254;Anggota Divisi Lapangan;51219037;A;Selalu datang dan mengerjakan tugasnya
21061100255;Anggota Divisi Lapangan;51320038;A;Selalu kumpul dan tidak pernah terlambat
21061100256;Anggota Divisi Lapangan;53120007;D;Kehadiran <30%
21061100257;Anggota Divisi Lapangan;55119060;A;Beberapa kali terlambat namun konfirmasi
21061100258;Anggota Divisi Logistik;55419018;A;Performa sangat baik
21061100259;Anggota Divisi Logistik;52119097;C;Sering izin di tengah kumpul
21061100260;Anggota Divisi Logistik;51219069;C;Cukup rajin kumpul tapi tidak mengerjakan tugasnya
21061100261;Anggota Divisi Logistik;57320025;A;Kerja bagus dan sangat bisa dipercaya
21061100262;Anggota Divisi Logistik;55320033;A;Beberapa kali terlambat namun konfirmasi
21061100263;Anggota Divisi Logistik;55120046;B;"Sering datang kumpul, bagus"
21061100264;Anggota Divisi Logistik;56219087;B;Selalu ikut rapat namun pasif
21061100265;Anggota Divisi Logistik;55120005;A;Selalu hadir rapat 100% dan fokus
21061100266;Anggota Divisi Logistik;54119010;A;Beberapa kali terlambat namun konfirmasi
21061100267;Anggota Divisi Logistik;51319022;B;Kehadiran > 80%
21061100268;Anggota Divisi Logistik;56119092;A;Selalu datang dan mengerjakan tugasnya
21061100269;Anggota Divisi Logistik;58219037;B;Beberapa kali terlambat namun konfirmasi
21061100270;Anggota Divisi Logistik;51320026;B;"Sering datang kumpul, bagus"
21061100271;Anggota Divisi Logistik;53319008;C;Rajin kumpul tapi selalu terlambat
21061100272;Anggota Divisi Logistik;53319044;B;"Rajin kumpul, hanya beberapa kali terlambat"
21061100273;Anggota Divisi Logistik;51119116;E;Tidak Berdedikasi
21061100274;Anggota Divisi Logistik;53220005;B;"Sering datang kumpul, bagus"
21061100275;Anggota Divisi Logistik;56219018;A;Selalu datang dan mengerjakan tugasnya
21061100276;Anggota Divisi Logistik;54119088;A;Beberapa kali terlambat namun konfirmasi
21061100277;Anggota Divisi Logistik;55220046;A;Kerja bagus dan sangat bisa dipercaya
21061100278;Anggota Divisi Logistik;57320026;B;"Sering datang kumpul, bagus"
21061100279;Anggota Divisi Logistik;56220123;C;Sering izin di tengah kumpul
21061100280;Anggota Divisi Logistik;53319042;D;Kehadiran <30%
21061100281;Anggota Divisi Logistik;56119094;B;Beberapa kali terlambat namun konfirmasi
21061100282;Anggota Divisi Logistik;56119075;B;Rajin datang dan mengerjakan tugasnya
21061100283;Anggota Divisi Logistik;51119028;C;Lumayan sering datang kumpul
21061100284;Anggota Divisi Logistik;55120078;A;Kontribusi banyak dan sangat baik
21061100285;Anggota Divisi Logistik;56219004;B;Kehadiran > 80%
21061100286;Anggota Divisi Logistik;56220007;A;Selalu hadir rapat 100% dan fokus
21061100287;Anggota Divisi Logistik;58119019;B;Rajin datang dan mengerjakan tugasnya
21061100288;Anggota Divisi Logistik;51220068;E;Tidak pernah ikut kumpul
21061100289;Anggota Divisi Logistik;53119004;C;Rajin kumpul tapi selalu terlambat
21061100290;Anggota Divisi Logistik;56219135;A;Selalu kumpul dan tidak pernah terlambat
21061100291;Anggota Divisi Logistik;53120033;A;Selalu kumpul dan tidak pernah terlambat
21061100292;Anggota Divisi Logistik;54120064;B;"Rajin kumpul, hanya beberapa kali terlambat"
21061100293;Anggota Divisi Logistik;54120081;A;Selalu hadir rapat 100% dan fokus
21061100294;Anggota Divisi Logistik;53220071;B;Beberapa kali terlambat namun konfirmasi
21061100295;Anggota Divisi Logistik;54120008;A;Selalu datang dan mengerjakan tugasnya
21061100296;Anggota Divisi Logistik;51120020;C;Kontribusi tidak banyak
21061100297;Anggota Divisi Logistik;55219015;C;Cukup rajin datang rapat tapi tidak mengerjakan tugasnya
21061100298;Anggota Divisi Media;56219005;A;Kontribusi banyak dan sangat baik
21061100299;Anggota Divisi Media;52220027;B;Rajin datang dan mengerjakan tugasnya
21061100300;Anggota Divisi Media;57320011;A;Mengerjakan tugas dengan sangat baik
21061100301;Anggota Divisi Media;56219094;A;Selalu datang dan mengerjakan tugasnya
21061100302;Anggota Divisi Media;56220107;C;Sering izin di tengah kumpul
21061100303;Anggota Divisi Media;56220135;A;Kerja bagus dan sangat bisa dipercaya
21061100304;Anggota Divisi Media;54219006;E;"Hanya absen di wa saja, tidak datang rapat"
21061100305;Anggota Divisi Media;51120130;C;Rajin kumpul tapi selalu terlambat
21061100306;Anggota Divisi Media;55219076;A;Selalu kumpul dan tidak pernah terlambat
21061100307;Anggota Divisi Media;52120004;C;Cukup rajin kumpul tapi tidak mengerjakan tugasnya
21061100308;Anggota Divisi MSDM;54220013;E;Kehadiran dibawah 2x
21061100309;Anggota Divisi MSDM;53120024;A;Selalu kumpul dan tidak pernah terlambat
21061100310;Anggota Divisi MSDM;51220067;D;Tidak memperhatikan saat kumpul
21061100311;Anggota Divisi MSDM;53319036;A;Beberapa kali terlambat namun konfirmasi
21061100312;Anggota Divisi MSDM;55220068;B;"Sering datang kumpul, bagus"
21061100313;Anggota Divisi MSDM;55220022;D;Jarang datang rapat
21061100314;Anggota Divisi MSDM;54120095;A;Beberapa kali terlambat namun konfirmasi
21061100315;Anggota Divisi MSDM;58119024;C;Cukup rajin kumpul tapi tidak mengerjakan tugasnya
21061100316;Anggota Divisi MSDM;51220023;C;Sering izin di tengah rapat
21061100317;Anggota Divisi MSDM;53220049;B;"Sering datang kumpul, bagus"
21061100318;Anggota Divisi Perhitungan;55219002;A;Mengerjakan tugas dengan sangat baik
21061100319;Anggota Divisi Perhitungan;51219040;A;Kerja bagus dan sangat bisa dipercaya
21061100320;Anggota Divisi Perhitungan;52220069;C;Kehadiran sekitar 50%
21061100321;Anggota Divisi Perhitungan;54119070;A;Selalu kumpul dan tidak pernah terlambat
21061100322;Anggota Divisi Perhitungan;56120074;C;Sering izin di tengah rapat
21061100323;Anggota Divisi Perhitungan;51119069;A;Selalu hadir rapat 100% dan fokus
21061100324;Anggota Divisi Perhitungan;58220043;C;Cukup rajin kumpul tapi tidak mengerjakan tugasnya
21061100325;Anggota Divisi Perhitungan;55119075;A;Performa sangat baik
21061100326;Anggota Divisi Perhitungan;54119023;D;Kehadiran <30%
21061100327;Anggota Divisi Perhitungan;55120027;A;Selalu ikut rapat dan aktif
21061100328;Anggota Divisi Perhitungan;52219042;A;Selalu kumpul dan tidak pernah terlambat
21061100329;Anggota Divisi Perhitungan;56220077;A;Beberapa kali terlambat namun konfirmasi
21061100330;Anggota Divisi Perhitungan;53120036;E;Absen 0
21061100331;Anggota Divisi Perhitungan;58219007;A;Mengerjakan tugas dengan sangat baik
21061100332;Anggota Divisi Perhitungan;57219039;A;Mengerjakan tugas dengan sangat baik
21061100333;Anggota Divisi Perhitungan;55119013;A;Beberapa kali terlambat namun konfirmasi
21061100334;Anggota Divisi Perhitungan;56219113;D;Kehadiran <30%
21061100335;Anggota Divisi Perhitungan;56119042;B;Rajin rapat dan kalau telat konfirmasi
21061100336;Anggota Divisi Perhitungan;52219055;B;Kehadiran > 80%
21061100337;Anggota Divisi Perhitungan;53120090;C;Cukup rajin datang rapat tapi tidak mengerjakan tugasnya
21061100338;Anggota Divisi Perhitungan;55320029;A;Selalu hadir rapat 100% dan fokus
21061100339;Anggota Divisi Perhitungan;57120046;C;Sering izin di tengah rapat
21061100340;Anggota Divisi Perhitungan;55120070;C;Cukup rajin datang rapat tapi tidak mengerjakan tugasnya
21061100341;Anggota Divisi Perhitungan;58120037;E;"Hanya absen di wa saja, tidak datang rapat"
21061100342;Anggota Divisi Perhitungan;53120078;A;Selalu ikut rapat dan aktif
21061100343;Anggota Divisi Perhitungan;53219067;B;Mengerjakan tugas dengan baik
21061100344;Anggota Divisi Perhitungan;53320049;A;Selalu hadir rapat 100% dan fokus
21061100345;Anggota Divisi Perhitungan;53220035;D;Tidak memperhatikan saat kumpul
21061100346;Anggota Divisi Perhitungan;56220137;C;Kehadiran sekitar 50%
21061100347;Anggota Divisi Perhitungan;54119086;C;Rajin kumpul tapi selalu terlambat
21061100348;Anggota Divisi Sponsor;55220061;A;Selalu ikut rapat dan aktif
21061100349;Anggota Divisi Sponsor;53319039;A;Kerja bagus dan sangat bisa dipercaya
21061100350;Anggota Divisi Sponsor;58219008;A;Beberapa kali terlambat namun konfirmasi
21061100351;Anggota Divisi Sponsor;55320012;B;"Rajin kumpul, hanya beberapa kali terlambat"
21061100352;Anggota Divisi Sponsor;53220051;A;Mengerjakan tugas dengan sangat baik
21061100353;Anggota Divisi Sponsor;52120114;C;Sering izin di tengah rapat
21061100354;Anggota Divisi Sponsor;56119080;B;"Rajin kumpul, hanya beberapa kali terlambat"
21061100355;Anggota Divisi Sponsor;55320006;B;Selalu ikut rapat namun pasif
21061100356;Anggota Divisi Sponsor;53220077;A;Mengerjakan tugas dengan sangat baik
21061100357;Anggota Divisi Sponsor;51120078;A;Performa sangat baik
21061100358;Anggota Divisi Sponsor;51319005;B;"Sering datang kumpul, bagus"
21061100359;Anggota Divisi Sponsor;51219067;A;Kerja bagus dan sangat bisa dipercaya
21061100360;Anggota Divisi Sponsor;54220022;A;Kerja bagus dan sangat bisa dipercaya
21061100361;Anggota Divisi Sponsor;54120027;E;Tidak Berdedikasi
21061100362;Anggota Divisi Sponsor;56220099;A;Kerja bagus dan sangat bisa dipercaya
21061100363;Anggota Divisi Sponsor;52219003;A;Beberapa kali terlambat namun konfirmasi
21061100364;Anggota Divisi Sponsor;52120026;A;Beberapa kali terlambat namun konfirmasi
21061100365;Anggota Divisi Sponsor;53119091;A;Kontribusi banyak dan sangat baik
21061100366;Anggota Divisi Sponsor;51120111;B;Mengerjakan tugas dengan baik
21061100367;Anggota Divisi Sponsor;56120079;A;Selalu datang dan mengerjakan tugasnya
21061100368;Anggota Divisi Sponsor;54220004;A;Selalu datang dan mengerjakan tugasnya
21061100369;Anggota Divisi Sponsor;57119005;C;Sering izin di tengah rapat
21061100370;Anggota Divisi Sponsor;58119021;A;Selalu hadir rapat 100% dan fokus
21061100371;Anggota Divisi Sponsor;55120058;E;"Hanya absen di wa saja, tidak datang rapat"
21061100372;Anggota Divisi Sponsor;52120054;E;Kehadiran dibawah 2x
21061100373;Anggota Divisi Sponsor;56220146;B;Beberapa kali terlambat namun konfirmasi
21061100374;Anggota Divisi Sponsor;58120041;D;Kurang kontribusi
21061100375;Anggota Divisi Sponsor;56119099;A;Mengerjakan tugas dengan sangat baik
21061100376;Anggota Divisi Sponsor;58220017;B;Rajin rapat dan kalau telat konfirmasi
21061100377;Anggota Divisi Sponsor;57319016;B;"Sering datang kumpul, bagus"
21071010001;Ketua Acara;56118005;A;Mengerjakan tugas dengan sangat baik
21071020002;Wakil Ketua Acara;53218026;B;Kehadiran > 80%
21071030003;Sekretaris Acara;52218025;C;Kontribusi tidak banyak
21071040004;Wakil Sekretaris Acara;54118059;A;Selalu datang dan mengerjakan tugasnya
21071050005;Bendahara Acara;57118018;B;Rajin rapat dan kalau telat konfirmasi
21071060006;Wakil Bendahara Acara;54118062;A;Kerja bagus dan sangat bisa dipercaya
21071070007;Ketua Divisi Acara;55218008;C;Sering izin di tengah rapat
21071070008;Ketua Divisi Artistik;57218047;A;Beberapa kali terlambat namun konfirmasi
21071070009;Ketua Divisi Desa;54118066;A;Selalu hadir rapat 100% dan fokus
21071070010;Ketua Divisi Dokumentasi;51118145;A;Selalu datang dan mengerjakan tugasnya
21071070011;Ketua Divisi Humas;55118046;A;Kerja bagus dan sangat bisa dipercaya
21071070012;Ketua Divisi Kreatif;57218008;B;Rajin datang dan mengerjakan tugasnya
21071070013;Ketua Divisi Logistik;53118042;A;Kerja bagus dan sangat bisa dipercaya
21071070014;Ketua Divisi Media;55318007;A;Selalu datang dan mengerjakan tugasnya
21071070015;Ketua Divisi MSDM;53118007;A;Selalu kumpul dan tidak pernah terlambat
21071070016;Ketua Divisi Sponsor;56118084;C;Kontribusi tidak banyak
21071070017;Ketua Divisi Survei;51118143;A;Kerja bagus dan sangat bisa dipercaya
21071080018;Wakil Ketua Divisi Acara;56218023;B;Kontribusi lumayan baik
21071080019;Wakil Ketua Divisi Artistik;57118041;B;Rajin rapat dan kalau telat konfirmasi
21071080020;Wakil Ketua Divisi Desa;51118046;A;Beberapa kali terlambat namun konfirmasi
21071080021;Wakil Ketua Divisi Dokumentasi;52118115;B;Mengerjakan tugas dengan baik
21071080022;Wakil Ketua Divisi Humas;52118090;B;Beberapa kali terlambat namun konfirmasi
21071080023;Wakil Ketua Divisi Kreatif;57318005;A;Kerja bagus dan sangat bisa dipercaya
21071080024;Wakil Ketua Divisi Logistik;54218028;B;Selalu ikut rapat namun pasif
21071080025;Wakil Ketua Divisi Media;51118131;A;Beberapa kali terlambat namun konfirmasi
21071080026;Wakil Ketua Divisi MSDM;54118041;A;Selalu datang dan mengerjakan tugasnya
21071080027;Wakil Ketua Divisi Sponsor;56118023;B;"Sering datang kumpul, bagus"
21071080028;Wakil Ketua Divisi Survei;53218049;A;Mengerjakan tugas dengan sangat baik
21071090029;Sekretaris Divisi Acara;55218061;B;Selalu ikut rapat namun kurang aktif
21071090030;Sekretaris Divisi Artistik;57118001;A;Mengerjakan tugas dengan sangat baik
21071090031;Sekretaris Divisi Desa;52218048;A;Mengerjakan tugas dengan sangat baik
21071090032;Sekretaris Divisi Dokumentasi;57218040;B;Kehadiran > 80%
21071090033;Sekretaris Divisi Humas;53118096;A;Selalu kumpul dan tidak pernah terlambat
21071090034;Sekretaris Divisi Kreatif;57118015;C;Cukup rajin datang rapat tapi tidak mengerjakan tugasnya
21071090035;Sekretaris Divisi Logistik;54118035;A;Performa sangat baik
21071090036;Sekretaris Divisi Media;56118039;A;Mengerjakan tugas dengan sangat baik
21071090037;Sekretaris Divisi MSDM;56218095;A;Selalu datang dan mengerjakan tugasnya
21071090038;Sekretaris Divisi Sponsor;56118056;A;Mengerjakan tugas dengan sangat baik
21071090039;Sekretaris Divisi Survei;58218008;C;Lumayan sering datang kumpul
